Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
2022 Online International Weightlifting Challenge, 2022-02-05, Open Men's 81kg, Ramadan Sayed Rabeh, 81, 90, 100, -110, 110, 120, 130, 100, 130, 230
2022 Online International Weightlifting Challenge, 2022-02-05, Open Men's 96kg, Chavelo Jimenez, 95.9, -75, 75, 78, 90, 95, -100, 78, 95, 173
2022 Online International Weightlifting Challenge, 2022-02-05, Open Women's 59kg, Ashley Armstrong, 58.9, 60, -62, -62, 70, -72, -72, 60, 70, 130
2022 Online International Weightlifting Challenge, 2022-02-05, Open Women's 64kg, Jaime Huestis, 62.6, 50, 52, 54, -68, 68, 70, 54, 70, 124
2022 Online International Weightlifting Challenge, 2022-02-05, Open Men's 81kg, Brian Hartney, 77.55, 52, 54, 56, 66, 68, -70, 56, 68, 124
2022 Online International Weightlifting Challenge, 2022-02-05, Open Women's 59kg, Alicia Fry, 58.6, -50, 50, 52, 68, -70, -70, 52, 68, 120
2022 Online International Weightlifting Challenge, 2022-02-05, Open Women's 59kg, Patricia Ray, 58.15, -25, 25, 27, 32, 34, -35, 27, 34, 61























