Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
MASS Mania: Round Six, 2021-07-11, Open Men's 89kg, John Maibauer, 86.9, 110, 115, 120, 130, 140, 145, 120, 145, 265
MASS Mania: Round Six, 2021-07-11, Open Men's 109kg, Eric Hardinger, 109, 100, 104, -110, 126, 131, 136, 104, 136, 240
MASS Mania: Round Six, 2021-07-11, Open Men's 81kg, Andy Lei, 80.5, -80, 80, -83, 98, 103, -108, 80, 103, 183
MASS Mania: Round Six, 2021-07-11, Open Men's 81kg, Luke Thomas, 77, -73, 73, -78, 96, -99, -101, 73, 96, 169
MASS Mania: Round Six, 2021-07-11, Open Men's 89kg, W Foster, 88, 56, 59, 62, 76, -80, 80, 62, 80, 142
MASS Mania: Round Six, 2021-07-11, Open Women's 76kg, Jillian Justus-Foran, 73, 38, 41, -45, 56, 58, 60, 41, 60, 101
MASS Mania: Round Six, 2021-07-11, Open Women's 81kg, Courtney Martin, 80.4, 35, 39, 42, 52, 55, -58, 42, 55, 97
MASS Mania: Round Six, 2021-07-11, Men's Masters (35-39) 81kg, Nicholas Tolbert, 80.8, 68, 71, 73, -103, -105, -107, 73, 0, 0






















