Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
2016 Northwest Arkansas Barbell Classic, 2016-06-11, Open Men's 85 kg, Hunter Weatherly, 83.7, 100, -105, 105, -125, 125, 136, 105, 136, 241
2016 Northwest Arkansas Barbell Classic, 2016-06-11, Open Men's 77 kg, Bryce Newsome, 74.7, 98, 103, 107, -129, -133, 133, 107, 133, 240
2016 Northwest Arkansas Barbell Classic, 2016-06-11, Open Men's+105 kg, Matthew Thompson, 108.5, -98, -98, 98, 137, 140, -145, 98, 140, 238
2016 Northwest Arkansas Barbell Classic, 2016-06-11, Open Men's 94 kg, Josh Mapili, 86.9, 100, -104, -105, -127, 127, -135, 100, 127, 227
2016 Northwest Arkansas Barbell Classic, 2016-06-11, Open Men's 77 kg, Tucker Russell, 69.2, 77, 82, 86, 102, 107, 110, 86, 110, 196
2016 Northwest Arkansas Barbell Classic, 2016-06-11, Open Men's 85 kg, Bradford Payne, 82.9, 93, -96, -96, -128, -128, -128, 93, 0, 0
























