Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Exile Open, 2012-02-18, Open Men's 85 kg, Jared Muse, 79.5, 0, 0, 0, 88, 0, 0, 0, 88, 0
Exile Open, 2012-02-18, Men's 13 Under Age Group 56 Kg, Gage Lambert, 51.7, 0, 0, 0, 25, 0, 0, 0, 25, 0
Exile Open, 2012-02-18, Men's 13 Under Age Group 50 Kg, Jacob Anthony, 50, 0, 0, 0, 50, 0, 0, 0, 50, 0
Exile Open, 2012-02-18, Men's 13 Under Age Group 35 Kg, Dylan Acton, 32.7, 0, 0, 0, 25, 0, 0, 0, 25, 0
Exile Open, 2012-02-18, Open Men's 56 kg, Seth Smith, 55.2, 0, 0, 0, 46, 0, 0, 0, 46, 0
Exile Open, 2012-02-18, Open Men's 94 kg, Chase Kemp, 93.4, 0, 0, 0, 90, 0, 0, 0, 90, 0
Exile Open, 2012-02-18, Men's 14-15 Age Group +85 kg, Tyler Tillery, 107.6, 0, 0, 0, 60, 0, 0, 0, 60, 0
Exile Open, 2012-02-18, Open Men's 94 kg, Charles Dutton, 90.6, 0, 0, 0, 105, 0, 0, 0, 105, 0
Exile Open, 2012-02-18, Open Men's 105 kg, Mason Hall, 100.8, 0, 0, 0, 92, 0, 0, 0, 92, 0
Exile Open, 2012-02-18, Open Men's+105 kg, Jake Spradling, 119, 0, 0, 0, 107, 0, 0, 0, 107, 0
Exile Open, 2012-02-18, Open Men's+105 kg, Brett Reid, 117.6, 0, 0, 0, 100, 0, 0, 0, 100, 0
Exile Open, 2012-02-18, Open Men's+105 kg, Patrick Lowe, 110.8, 0, 0, 0, 75, 0, 0, 0, 75, 0
Exile Open, 2012-02-18, Open Men's 94 kg, Todd Acton, 89, 0, 0, 0, 90, 0, 0, 0, 90, 0
Exile Open, 2012-02-18, Open Men's 105 kg, Eric Barber, 98.8, 0, 0, 0, 111, 0, 0, 0, 111, 0
Exile Open, 2012-02-18, Open Men's 69 kg, Mark Hummel, 68.1, 0, 0, 0, 87, 0, 0, 0, 87, 0
Exile Open, 2012-02-18, Open Men's 77 kg, Jed Harris, 75.7, 0, 0, 0, 78, 0, 0, 0, 78, 0
Exile Open, 2012-02-18, Open Men's 85 kg, Jim Napier, 85, 0, 0, 0, 80, 0, 0, 0, 80, 0
Exile Open, 2012-02-18, Women's 13 Under Age Group 35kg, Karlee Carrouth, 31.4, 0, 0, 0, 20, 0, 0, 0, 20, 0
Exile Open, 2012-02-18, Women's 13 Under Age Group 48kg, Skylar Revas, 44.5, 0, 0, 0, 35, 0, 0, 0, 35, 0
