Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
October 5th Competition, 2019-10-05, Open Women's 64kg, Nikki Houghton, 62.7, 74, 77, 80, 97, 101, -105, 80, 101, 181
October 5th Competition, 2019-10-05, Open Men's 67kg, Elijah-Joel Auls, 66.3, 65, 69, 73, 70, -75, 78, 73, 78, 151
October 5th Competition, 2019-10-05, Open Men's 81kg, ROBERT ENGEL, 79.35, 56, 58, 60, -75, 75, -77, 60, 75, 135
October 5th Competition, 2019-10-05, Open Women's 71kg, Kelly Patterson, 66.2, 45, 48, 51, -57, 57, -62, 51, 57, 108
October 5th Competition, 2019-10-05, Women's Masters (40-44) 76kg, Faith Hilterbrand, 71.8, 43, -46, -47, 53, 57, 62, 43, 62, 105
October 5th Competition, 2019-10-05, Women's Masters (60-64) 55kg, Janelle Hideg, 54, 29, -31, 31, 39, 41, 42, 31, 42, 73
October 5th Competition, 2019-10-05, Women's Masters (45-49) 71kg, Cheryl Shemenski, 70.95, -51, -51, -51, 63, -66, -68, 0, 63, 0























