Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Anchor Weightlifting Club Only Meet, 2021-12-04, Open Men's 96kg, Christopher Leach, 93, 96, 98, 101, 125, 130, 133, 101, 133, 234
Anchor Weightlifting Club Only Meet, 2021-12-04, Open Men's 73kg, Kayce Grossman, 68.7, 72, 75, 77, 102, 104, 106, 77, 106, 183
Anchor Weightlifting Club Only Meet, 2021-12-04, Men's Masters (50-54) +109kg, Kent Perrier, 116.5, 55, 60, 65, 75, 80, -87, 65, 80, 145
Anchor Weightlifting Club Only Meet, 2021-12-04, Open Women's 81kg, Merissa Bott, 78, 57, 59, -61, 74, 76, 79, 59, 79, 138
Anchor Weightlifting Club Only Meet, 2021-12-04, Women's Masters (50-54) 76kg, Jennifer Perrier, 73.7, 40, 42, 44, 50, 52, 55, 44, 55, 99

























