Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Youth Qualifier Meet, 2019-05-19, Open Men's 73kg, Jameson Hoffman, 70.8, 80, -85, 92, 100, 107, 114, 92, 114, 206
Youth Qualifier Meet, 2019-05-19, Open Men's 89kg, Joshua Jurva, 85.1, 75, 80, 85, 105, 110, 115, 85, 115, 200
Youth Qualifier Meet, 2019-05-19, Women's 14-15 Age Group +76kg, Sarah Uschmann, 89.3, 77, 82, -87, 93, 98, -103, 82, 98, 180
Youth Qualifier Meet, 2019-05-19, Open Men's 73kg, Bailey Hudson, 72.6, 60, 65, 70, 85, 90, 95, 70, 95, 165
Youth Qualifier Meet, 2019-05-19, Women's 16-17 Age Group +81kg, Myra Dullum, 120.8, 62, 67, 72, 80, 85, -92, 72, 85, 157
Youth Qualifier Meet, 2019-05-19, Open Men's 73kg, Philip Brevogel, 70.3, 60, 63, -67, -75, 75, 80, 63, 80, 143
Youth Qualifier Meet, 2019-05-19, Women's 16-17 Age Group 64kg, Taylor Miller, 63.3, 40, 44, 48, 55, 60, 65, 48, 65, 113
Youth Qualifier Meet, 2019-05-19, Men's 13 Under Age Group 67kg, Nicholas Adams, 65.2, -50, 50, 52, 45, 52, 60, 52, 60, 112
Youth Qualifier Meet, 2019-05-19, Open Men's 61kg, Joseph Jurva, 59.4, 45, -48, 48, 52, 58, 62, 48, 62, 110
Youth Qualifier Meet, 2019-05-19, Open Men's 67kg, Ryan Traeger, 66.7, 42, -45, 45, 47, 50, 52, 45, 52, 97
Youth Qualifier Meet, 2019-05-19, Men's 13 Under Age Group 36kg, Cole Miller, 33.6, 25, -30, -30, 33, 37, 40, 25, 40, 65



















