Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Barbell Shrugged Weightlifting Championships, 2013-10-27, Open Men's 94 kg, Matthew Bergeron, 93.4, 0, 0, 0, 0, 0, 0, 0, 0, 0
Barbell Shrugged Weightlifting Championships, 2013-10-27, Open Men's 77 kg, Cameron Brown, 76.6, 0, 0, 0, 0, 0, 0, 0, 0, 0
Barbell Shrugged Weightlifting Championships, 2013-10-27, Open Men's 77 kg, Adam Gregg, 74.7, 0, 0, 0, 100, 0, 0, 0, 100, 0
Barbell Shrugged Weightlifting Championships, 2013-10-27, Open Men's 77 kg, Carlton Long, 76.1, 0, 0, 0, 120, 0, 0, 0, 120, 0
Barbell Shrugged Weightlifting Championships, 2013-10-27, Open Men's 85 kg, Tyler Smith, 83.2, 0, 0, 0, 142, 0, 0, 0, 142, 0
Barbell Shrugged Weightlifting Championships, 2013-10-27, Open Men's 69 kg, David Pettey, 67.2, 0, 0, 0, 105, 0, 0, 0, 105, 0
Barbell Shrugged Weightlifting Championships, 2013-10-27, Open Men's 69 kg, Bryan Colson, 68.7, 0, 0, 0, 105, 0, 0, 0, 105, 0
Barbell Shrugged Weightlifting Championships, 2013-10-27, Open Men's 69 kg, Samuel Moncivaez, 68.7, 0, 0, 0, 117, 0, 0, 0, 117, 0
Barbell Shrugged Weightlifting Championships, 2013-10-27, Open Men's 94 kg, Bradley Medley, 92, 0, 0, 0, 110, 0, 0, 0, 110, 0
Barbell Shrugged Weightlifting Championships, 2013-10-27, Open Men's 94 kg, Andrew Corum, 90.3, 0, 0, 0, 127, 0, 0, 0, 127, 0
Barbell Shrugged Weightlifting Championships, 2013-10-27, Open Women's +75 Kg, Melissa Boguslawski, 78.9, 0, 0, 0, 75, 0, 0, 0, 75, 0
Barbell Shrugged Weightlifting Championships, 2013-10-27, Open Men's 56 kg, Jacob Moak, 55.5, 0, 0, 0, 82, 0, 0, 0, 82, 0
Barbell Shrugged Weightlifting Championships, 2013-10-27, Open Men's 85 kg, Matthew Pirkle, 83.5, 0, 0, 0, 91, 0, 0, 0, 91, 0
Barbell Shrugged Weightlifting Championships, 2013-10-27, Open Men's 85 kg, Patrick Baldwin, 82.2, 0, 0, 0, 110, 0, 0, 0, 110, 0
















