Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Grind City Invitational, 2015-10-02, Open Men's 77 kg, David Johnson, 74.1, 80, 84, 88, 102, 108, 112, 88, 112, 200
Grind City Invitational, 2015-10-02, Open Men's 94 kg, Ryan Joersz, 91.1, 84, 87, 90, 106, 107, 107, 90, 107, 197
Grind City Invitational, 2015-10-02, Open Men's 69 kg, Koushik Dutta, 68, 70, 74, 78, 93, 98, 102, 78, 102, 180
Grind City Invitational, 2015-10-02, Open Women's 58 kg, Cheyenne Rahn, 56.8, 62, 65, 67, 82, 82, 84, 67, 84, 151
Grind City Invitational, 2015-10-02, Open Women's 63 kg, Chelsea Jung, 60, 59, 62, 62, 76, 80, 84, 62, 84, 146
Grind City Invitational, 2015-10-02, Open Women's 75 kg, Michele Mcdonald, 72.1, 50, 53, 53, 70, 73, 76, 53, 76, 129
Grind City Invitational, 2015-10-02, Open Women's 63 kg, Bethany Pappas, 63, 45, 48, 51, 57, 60, 63, 51, 63, 114
Grind City Invitational, 2015-10-02, Open Women's +75 Kg, Lauren Plooster, 87.9, 50, 50, 50, 58, 60, 63, 50, 63, 113






















