Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Handle Barbell, 2020-07-11, Open Men's +109kg, Daniel Ridlen, 151.7, 0, 120, 123, 160, 165, 171, 123, 171, 294
Handle Barbell, 2020-07-11, Open Men's 81kg, Timothy Zupancic, 76, 77, 81, 0, 100, 104, 108, 81, 108, 189
Handle Barbell, 2020-07-11, Open Men's 61kg, Brett Weinert, 60.9, 75, 0, 77, 97, 0, 100, 77, 100, 177
Handle Barbell, 2020-07-11, Open Women's 76kg, Ariah Groves, 73.2, 73, 76, 0, 86, 89, 0, 76, 89, 165
Handle Barbell, 2020-07-11, Open Women's 55kg, Kristen Bondoc, 54.6, 64, 67, 0, 83, 86, 0, 67, 86, 153
Handle Barbell, 2020-07-11, Open Men's 81kg, Jake Slaton, 79.5, 116, 0, 119, 0, 0, 0, 119, 0, 0
























