Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Freedom Invitational, 2020-02-02, Open Men's 89kg, Van Richardson, 84.5, 103, 109, -116, 130, 135, 141, 109, 141, 250
Freedom Invitational, 2020-02-02, Open Men's 102kg, Jeremy Gempel, 101.5, 95, 100, 0, 120, 126, -130, 100, 126, 226
Freedom Invitational, 2020-02-02, Open Men's +109kg, Giovany Abinader, 118, 63, 66, -70, 83, 86, 88, 66, 88, 154
Freedom Invitational, 2020-02-02, Open Women's 64kg, Daiana Catabbi, 63.9, 60, 63, 66, 78, 82, -85, 66, 82, 148
Freedom Invitational, 2020-02-02, Open Women's 76kg, Leah Heinzelmann, 74.9, 50, 53, -55, 72, 76, 81, 53, 81, 134
Freedom Invitational, 2020-02-02, Open Women's 59kg, Violetta Orlowski, 58.4, 40, -43, 43, 53, -56, 56, 43, 56, 99
























