Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Halloween Invitational, 2015-10-31, Open Men's 94 kg, Phillip Roberts, 93.1, 125, -130, -130, 150, 155, -161, 125, 155, 280
Halloween Invitational, 2015-10-31, Open Men's 105 kg, Christopher Lopez, 100.49, 88, 91, 94, 112, 116, -120, 94, 116, 210
Halloween Invitational, 2015-10-31, Open Women's 63 kg, Stephanie Lemmen, 59.94, 81, -84, 84, 92, 96, -100, 84, 96, 180
Halloween Invitational, 2015-10-31, Open Men's 94 kg, Ching Lu, 88.44, 65, -70, -70, 85, 90, -100, 65, 90, 155
Halloween Invitational, 2015-10-31, Women's Masters (35-39) 69 kg, Jessica Gentry, 65.47, 45, 48, -51, -60, 60, 65, 48, 65, 113
Halloween Invitational, 2015-10-31, Open Women's 63 kg, Angelica Cappuccilli, 59.77, 37, 40, 42, 50, -55, -55, 42, 50, 92
Halloween Invitational, 2015-10-31, Women's Masters (45-49) 63 kg, Kristy Cappuccilli, 58.22, 35, 37, -38, 43, 45, -49, 37, 45, 82























