Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
BLSHWL Developmental Meet, 2022-05-07, Men's 16-17 Age Group 81kg, Noah Ellender, 76.4, 80, 83, 85, 115, -120, 120, 85, 120, 205
BLSHWL Developmental Meet, 2022-05-07, Men's Masters (35-39) 81kg, Cody Sellers, 79.14, 78, 82, -85, 105, 110, 113, 82, 113, 195
BLSHWL Developmental Meet, 2022-05-07, Men's 16-17 Age Group 61kg, Coleton Gremillion, 58.18, -68, -68, 68, 89, 91, 94, 68, 94, 162
BLSHWL Developmental Meet, 2022-05-07, Men's 16-17 Age Group 89kg, Sake Stroderd, 84.4, 50, 53, -56, 75, 77, 80, 53, 80, 133
BLSHWL Developmental Meet, 2022-05-07, Men's 16-17 Age Group 73kg, Riley Gary, 69.3, -50, 50, -52, 73, 75, -77, 50, 75, 125
BLSHWL Developmental Meet, 2022-05-07, Women's 16-17 Age Group 59kg, Libby Benoit, 59, 40, 42, 44, 52, -54, 54, 44, 54, 98
BLSHWL Developmental Meet, 2022-05-07, Women's 16-17 Age Group 71kg, Olivia Broussard, 67.8, 33, 35, 37, -45, 45, 47, 37, 47, 84























