Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Union Christmas Meet, 2015-12-04, Open Men's+105 kg, Preston Baggaley, 112.39, 60, 70, 80, 105, -112, 112, 80, 112, 192
Union Christmas Meet, 2015-12-04, Open Men's 77 kg, ETHAN BAGGALEY, 71.64, 75, 80, -85, 100, 105, -110, 80, 105, 185
Union Christmas Meet, 2015-12-04, Men's 13 Under Age Group 69 Kg, Ethan Moller, 64.2, 20, 26, 30, 35, 41, 46, 30, 46, 76
Union Christmas Meet, 2015-12-04, Men's 13 Under Age Group +69 Kg, Devin Ellisor, 78.43, 25, 30, -36, 38, 43, -47, 30, 43, 73
Union Christmas Meet, 2015-12-04, Men's 13 Under Age Group 50 Kg, Caylor Willis, 45.05, 25, 27, -29, 35, 38, 40, 27, 40, 67
Union Christmas Meet, 2015-12-04, Men's 13 Under Age Group 44kg, Isaiah Turley, 42.69, 22, 25, -27, 30, 32, 34, 25, 34, 59
























