Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Team Chikara Developmental Meet #24, 2012-02-11, Open Women's 53 kg, Hannah Johnson, 51.8, 0, 0, 0, 50, 0, 0, 0, 50, 0
Team Chikara Developmental Meet #24, 2012-02-11, Open Women's 69 kg, Kristen Garcia, 68.54, 0, 0, 0, 75, 0, 0, 0, 75, 0
Team Chikara Developmental Meet #24, 2012-02-11, Open Men's 62 kg, Manuel Wong, 58.28, 0, 0, 0, 85, 0, 0, 0, 85, 0
Team Chikara Developmental Meet #24, 2012-02-11, Open Men's 77 kg, Kenny Kanenbley, 69.22, 0, 0, 0, 105, 0, 0, 0, 105, 0
Team Chikara Developmental Meet #24, 2012-02-11, Open Men's 77 kg, Eduardo Vidal, 75.86, 0, 0, 0, 60, 0, 0, 0, 60, 0
Team Chikara Developmental Meet #24, 2012-02-11, Open Men's 77 kg, Simon Kuang, 76.18, 0, 0, 0, 97, 0, 0, 0, 97, 0
Team Chikara Developmental Meet #24, 2012-02-11, Open Men's 85 kg, Mario Quintana, 78, 0, 0, 0, 90, 0, 0, 0, 90, 0
Team Chikara Developmental Meet #24, 2012-02-11, Open Men's 85 kg, Brian Roberson, 78.16, 0, 0, 0, 85, 0, 0, 0, 85, 0
Team Chikara Developmental Meet #24, 2012-02-11, Open Men's 85 kg, Michael Strazzanti, 80.44, 0, 0, 0, 120, 0, 0, 0, 120, 0
Team Chikara Developmental Meet #24, 2012-02-11, Open Men's 85 kg, Jason Longfellow, 83.22, 0, 0, 0, 127, 0, 0, 0, 127, 0
Team Chikara Developmental Meet #24, 2012-02-11, Open Men's 85 kg, Alexander Maupin, 84.94, 0, 0, 0, 50, 0, 0, 0, 50, 0
Team Chikara Developmental Meet #24, 2012-02-11, Open Men's 94 kg, Andrew Trinkle, 85.92, 0, 0, 0, 120, 0, 0, 0, 120, 0
Team Chikara Developmental Meet #24, 2012-02-11, Open Men's 94 kg, Will Werner, 87.8, 0, 0, 0, 105, 0, 0, 0, 105, 0
Team Chikara Developmental Meet #24, 2012-02-11, Open Men's 94 kg, Darius Constancio, 93.82, 0, 0, 0, 115, 0, 0, 0, 115, 0
Team Chikara Developmental Meet #24, 2012-02-11, Open Men's 105 kg, Albert Gonzales, 96.34, 0, 0, 0, 100, 0, 0, 0, 100, 0
Team Chikara Developmental Meet #24, 2012-02-11, Open Men's 105 kg, Alex Orozco, 97.26, 0, 0, 0, 60, 0, 0, 0, 60, 0














