Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
in house EVO open, 2022-09-24, Open Women's 59kg, Karine Tran, 58.89, 69, -71, 71, 85, 89, -91, 71, 89, 160
in house EVO open, 2022-09-24, Women's 13 Under Age Group 64kg, Abigail Wunderlich, 63.6, 38, 39, 40, 44, 46, 48, 40, 48, 88
in house EVO open, 2022-09-24, Men's 13 Under Age Group 49kg, liam gargan, 48.67, 32, 33, -34, 35, 36, 38, 33, 38, 71



























