Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Niskayuna Open, 2016-05-21, Open Men's 85 kg, Jake Thorp, 81.92, 85, 91, 96, 122, 123, 130, 96, 130, 226
Niskayuna Open, 2016-05-21, Open Men's 85 kg, Ethan Schalekamp, 78.02, 85, 88, 92, 95, 100, 105, 92, 105, 197
Niskayuna Open, 2016-05-21, Open Men's 85 kg, Keith Nautel, 83.28, 70, 72, 74, 100, 105, 110, 74, 110, 184
Niskayuna Open, 2016-05-21, Open Men's 77 kg, Kyle Montville, 69.76, 71, 74, 74, 84, 87, 87, 74, 87, 161
Niskayuna Open, 2016-05-21, Open Men's 56 kg, Gianni Nicholas, 52.89, 44, 46, 47, 54, 58, 61, 47, 61, 108
Niskayuna Open, 2016-05-21, Women's 14-15 Age Group 44 kg, Jasmine Nautel, 43.79, 35, 38, 42, 48, 51, 54, 42, 54, 96
Niskayuna Open, 2016-05-21, Open Women's 53 kg, Erin Burke, 51.72, 34, 36, 38, 45, 48, 51, 38, 51, 89
Niskayuna Open, 2016-05-21, Women's 13 Under Age Group 31kg, Kennedy Nautel, 29.27, 10, 11, 12, 16, 18, 19, 12, 19, 31






















