Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Donny Shankle Weightlifting Developmental Competition, 2017-02-25, Open Men's 105 kg, Donald Shankle, 104.38, 80, 90, 0, 140, 145, -150, 90, 145, 235
Donny Shankle Weightlifting Developmental Competition, 2017-02-25, Open Men's 94 kg, Benjamin St. Clair, 93.21, 80, 85, -90, 90, 110, -117, 85, 110, 195
Donny Shankle Weightlifting Developmental Competition, 2017-02-25, Open Men's 105 kg, Jeffrey Muya, 95.4, 80, 85, -90, 105, -110, 110, 85, 110, 195
Donny Shankle Weightlifting Developmental Competition, 2017-02-25, Women's Masters (35-39) 69 kg, Charisse Landicho, 66.88, 45, 48, -51, 65, 70, -73, 48, 70, 118
Donny Shankle Weightlifting Developmental Competition, 2017-02-25, Women's Masters (40-44) 69 kg, Cecille Algarra, 68.59, 50, 52, 53, 63, 63, -66, 53, 63, 116
Donny Shankle Weightlifting Developmental Competition, 2017-02-25, Women's Masters (35-39) 69 kg, Karin Hjorth, 68.09, -45, 45, 48, 60, 65, 68, 48, 68, 116
























