Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
LSUS Open, 2015-08-15, Open Men's 105 kg, Anthony Blankenship, 98.5, 96, -102, 102, 112, 118, 125, 102, 125, 227
LSUS Open, 2015-08-15, Open Women's +75 Kg, Colleen Seeley, 85.88, 62, 65, 68, 93, 97, 100, 68, 100, 168
LSUS Open, 2015-08-15, Open Men's 94 kg, Andrew Gardner, 93.63, 70, 0, 0, 80, 0, 0, 70, 80, 150
LSUS Open, 2015-08-15, Open Women's 75 kg, Kaia Kong, 73.44, 65, -68, 68, 78, 81, 0, 68, 81, 149
LSUS Open, 2015-08-15, Open Men's 94 kg, Joseph Kauhaahaa, 86.05, 68, 0, 0, 80, 0, 0, 68, 80, 148
LSUS Open, 2015-08-15, Open Women's 63 kg, Traci Campbell, 62.7, 40, 0, 0, 60, 0, 0, 40, 60, 100
























