Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Blizzard Barbell Team Liftoff, 2022-01-22, Men's Masters (35-39) +109kg, Kyle Iverson, 134.7, 85, -87, 87, 110, 115, -117, 87, 115, 202
Blizzard Barbell Team Liftoff, 2022-01-22, Open Men's 102kg, John Lubitz, 101.5, -84, 84, 87, 105, -110, 110, 87, 110, 197
Blizzard Barbell Team Liftoff, 2022-01-22, Open Men's +109kg, Jens Hulden, 129.1, 80, 83, -85, 95, 100, 105, 83, 105, 188
Blizzard Barbell Team Liftoff, 2022-01-22, Open Men's 73kg, Christian Sims, 72.6, 75, 77, 80, 90, -94, 97, 80, 97, 177
Blizzard Barbell Team Liftoff, 2022-01-22, Women's Masters (35-39) 87kg, Brandi Dorval, 83.15, 28, 30, 33, 36, 38, 40, 33, 40, 73

























