Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Haman Kids Last Chance, 2012-05-19, Women's 13 Under Age Group 44kg, Lucy Haman, 42, 0, 0, 0, 22, 0, 0, 0, 22, 0
Haman Kids Last Chance, 2012-05-19, Women's 13 Under Age Group 58kg, Ruby Haman, 54.2, 0, 0, 0, 58, 0, 0, 0, 58, 0
Haman Kids Last Chance, 2012-05-19, Women's 14-15 Age Group 63 kg, Daisy Haman, 61.9, 0, 0, 0, 63, 0, 0, 0, 63, 0
Haman Kids Last Chance, 2012-05-19, Open Women's 75 kg, Rachel Crass, 71.8, 0, 0, 0, 90, 0, 0, 0, 90, 0
Haman Kids Last Chance, 2012-05-19, Open Men's 85 kg, Samuel Haman, 82.7, 0, 0, 0, 115, 0, 0, 0, 115, 0
Haman Kids Last Chance, 2012-05-19, Open Men's 94 kg, Alvin Ueunten, 93.21, 0, 0, 0, 115, 0, 0, 0, 115, 0
























