Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Top of Texas Spring Showdown, 2022-04-23, Junior Men's 89kg, Conner Holton, 87.05, 75, 80, 85, 105, 110, 115, 85, 115, 200
Top of Texas Spring Showdown, 2022-04-23, Junior Women's 76kg, Alyssa Ballard, 75.9, 81, 83, 86, 105, 108, 112, 86, 112, 198
Top of Texas Spring Showdown, 2022-04-23, Women's 13 Under Age Group 59kg, Madelynn Lozano, 58.4, 58, 60, 0, 65, 70, 0, 60, 70, 130
Top of Texas Spring Showdown, 2022-04-23, Women's 14-15 Age Group +76kg, Madelyn Goguen, 84.05, 40, 42, 0, 55, 58, 0, 42, 58, 100
Top of Texas Spring Showdown, 2022-04-23, Men's 13 Under Age Group 61kg, Landon Sonnenberg, 59.35, 38, 0, 40, 50, 53, 56, 40, 56, 96
Top of Texas Spring Showdown, 2022-04-23, Men's 13 Under Age Group 44kg, Connor Lozano, 43.85, 31, 33, 0, 39, 42, 45, 33, 45, 78
Top of Texas Spring Showdown, 2022-04-23, Men's 13 Under Age Group 49kg, Cooper Sonnenberg, 48.55, 22, 24, 0, 29, 0, 31, 24, 31, 55
Top of Texas Spring Showdown, 2022-04-23, Men's 13 Under Age Group 44kg, James McLean, 39.55, 18, 20, 22, 25, 27, 30, 22, 30, 52
Top of Texas Spring Showdown, 2022-04-23, Men's 13 Under Age Group 39kg, Cash Mackie, 38.15, 18, 20, 22, 23, 25, 27, 22, 27, 49





















