Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Houses Gym Youth Qualifier, 2015-04-18, Open Men's+105 kg, Mark House, 115, 73, -77, -77, 90, 96, -99, 73, 96, 169
Houses Gym Youth Qualifier, 2015-04-18, Women's 16-17 Age Group 63 kg, Tyera Zweygardt, 62, 70, -71, 71, 84, 88, 91, 71, 91, 162
Houses Gym Youth Qualifier, 2015-04-18, Women's 16-17 Age Group 69 kg, Alexis Raffaeli, 67.1, 51, 51, 54, 70, -73, -73, 54, 70, 124
Houses Gym Youth Qualifier, 2015-04-18, Open Men's 56 kg, Atilano Escobar, 49.8, 30, -38, -35, 50, 53, 55, 30, 55, 85
Houses Gym Youth Qualifier, 2015-04-18, Women's 16-17 Age Group 63 kg, Ariana Bustos, 60.85, 25, 28, -31, 33, 38, 41, 28, 41, 69
Houses Gym Youth Qualifier, 2015-04-18, Open Women's +75 Kg, Trinity McKain, 82.85, 63, -67, -67, -79, -80, -80, 63, 0, 0
























