Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
I-STEP Inaugural Invitational, 2016-02-14, Open Men's 94 kg, Erick Huertas, 92.4, -70, -70, 75, 90, 100, 107, 75, 107, 182
I-STEP Inaugural Invitational, 2016-02-14, Open Men's 85 kg, Christopher Rishell, 80, 54, 60, 62, 100, -105, 107, 62, 107, 169
I-STEP Inaugural Invitational, 2016-02-14, Open Men's 85 kg, Mario Dispenza, 79.2, 68, 71, 73, 88, 91, -93, 73, 91, 164
I-STEP Inaugural Invitational, 2016-02-14, Open Men's 94 kg, Evan Shukan, 88.6, 45, -50, 52, 65, -71, -75, 52, 65, 117
I-STEP Inaugural Invitational, 2016-02-14, Open Women's 58 kg, Jill Potthoff, 57.4, 35, 38, -42, 40, 45, 50, 38, 50, 88
I-STEP Inaugural Invitational, 2016-02-14, Open Women's 53 kg, Sarah Potthoff, 52.2, 28, 30, 32, 35, 38, 42, 32, 42, 74
I-STEP Inaugural Invitational, 2016-02-14, Open Women's 53 kg, Thom Santisakultarm, 50.8, -27, 27, -29, 34, 37, 40, 27, 40, 67
I-STEP Inaugural Invitational, 2016-02-14, Women's Masters (40-44) 63 kg, Cheryl Jackson, 62.8, 25, 27, 29, -37, 37, -39, 29, 37, 66






















