Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Wake Forest  NC, 2016-05-14, Open Men's 94 kg, Clayton Seay, 91.2, 83, 86, -87, 100, 105, 107, 86, 107, 193
Wake Forest  NC, 2016-05-14, Open Men's 77 kg, Frank Cilano, 73.5, 85, -91, -91, 100, 101, 102, 85, 102, 187
Wake Forest  NC, 2016-05-14, Open Men's 94 kg, James Owens, 93.7, 80, -81, 82, 97, 98, 100, 82, 100, 182
Wake Forest  NC, 2016-05-14, Women's 16-17 Age Group 58 kg, Shelby Neal, 56.3, 42, 44, 45, 80, 86, 91, 45, 91, 136
Wake Forest  NC, 2016-05-14, Open Women's 69 kg, Ashley Theodorou, 67.2, 40, -42, 44, 60, 64, 68, 44, 68, 112
Wake Forest  NC, 2016-05-14, Women's 16-17 Age Group 58 kg, Mariah merkle, 57.3, 38, 41, -45, 57, 58, 60, 41, 60, 101
























