Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
AO2 qual, 2021-08-07, Open Men's +109kg, Matthew Adamcheck, 118.8, 100, 108, 116, 140, 150, -155, 116, 150, 266
AO2 qual, 2021-08-07, Open Men's 89kg, Kenneth Ordway, 84.1, 104, 109, -113, 126, 132, 139, 109, 139, 248
AO2 qual, 2021-08-07, Men's Masters (50-54) 109kg, Brian Curl, 108.5, 68, 70, 74, 96, 99, -102, 74, 99, 173
AO2 qual, 2021-08-07, Women's Masters (40-44) +87kg, Holly Hughes, 95, 51, 54, 56, 64, 68, 70, 56, 70, 126
AO2 qual, 2021-08-07, Women's Masters (40-44) 64kg, Christine Hill, 61.5, 45, 48, 51, 65, -70, 70, 51, 70, 121
AO2 qual, 2021-08-07, Open Women's 71kg, Haley Laine, 67.6, 47, 50, 53, 56, 62, -66, 53, 62, 115
AO2 qual, 2021-08-07, Open Women's 76kg, Sarah Jabbour, 72.7, 48, -51, -51, 58, -61, -61, 48, 58, 106























