Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Philadelphia Barbell January Max Out, 2018-01-07, Open Men's+105 kg, Alex Diggory, 109.3, 120, 128, 132, 140, 148, 152, 132, 152, 284
Philadelphia Barbell January Max Out, 2018-01-07, Open Men's 77 kg, David Zhu, 72.1, 90, 93, 95, 110, 114, 117, 95, 117, 212
Philadelphia Barbell January Max Out, 2018-01-07, Open Women's 53 kg, Diana Cunningham, 52.8, 51, 53, 55, 70, 73, 75, 55, 75, 130
Philadelphia Barbell January Max Out, 2018-01-07, Open Women's 58 kg, Ivana Alexander, 57, 53, 55, 57, 68, 71, 71, 57, 71, 128
Philadelphia Barbell January Max Out, 2018-01-07, Women's Masters (40-44) 69 kg, Jeanine Harvey Dankoff, 66.2, 45, 48, 51, 65, 68, 71, 51, 71, 122
Philadelphia Barbell January Max Out, 2018-01-07, Women's Masters (50-54) 69 kg, Heather Hollis, 67.8, 37, 39, 41, 53, 55, 55, 41, 55, 96
Philadelphia Barbell January Max Out, 2018-01-07, Women's Masters (50-54) 53 kg, Terri Gartenberg, 49.2, 35, 37, 39, 49, 51, 53, 39, 53, 92
Philadelphia Barbell January Max Out, 2018-01-07, Women's 14-15 Age Group 44 kg, Keira Wilson, 43.5, 25, 27, 29, 35, 37, 39, 29, 39, 68






















