Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Do or Die, 2017-05-19, Open Men's 69 kg, Joel Trout, 62.9, 56, 60, 61, 73, 76, 78, 61, 78, 139
Do or Die, 2017-05-19, Women's 14-15 Age Group +69 kg, Myra Dullum, 100.7, 53, 57, 57, 63, 63, 68, 57, 68, 125
Do or Die, 2017-05-19, Open Men's 56 kg, Cade Cappel, 54.1, 48, 52, 53, 64, 66, 66, 53, 66, 119
Do or Die, 2017-05-19, Men's 14-15 Age Group 50 Kg, Michael Chin, 46.6, 38, 40, 42, 52, 55, 56, 42, 56, 98
Do or Die, 2017-05-19, Women's 13 Under Age Group 53kg, Nena Trout, 52, 35, 38, 38, 39, 44, 48, 38, 48, 86
Do or Die, 2017-05-19, Women's 13 Under Age Group 39kg, Makenna Chin, 37.3, 21, 23, 23, 30, 30, 31, 23, 31, 54
























