Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
The OTC Colorado Springs Open - The Final Lift Off, 2016-09-04, Open Men's 105 kg, Timothy Hansen, 103.21, -95, 95, -100, 130, -137, -137, 95, 130, 225
The OTC Colorado Springs Open - The Final Lift Off, 2016-09-04, Open Men's 85 kg, Brent Ragsdale, 85, 85, 88, 91, 107, 111, 115, 91, 115, 206
The OTC Colorado Springs Open - The Final Lift Off, 2016-09-04, Open Men's 62 kg, mychael swenning, 61.99, 86, -89, 89, 107, -111, 111, 89, 111, 200
The OTC Colorado Springs Open - The Final Lift Off, 2016-09-04, Open Women's 69 kg, Becky Torrent, 68.48, 79, 82, 85, 98, 100, 102, 85, 102, 187
The OTC Colorado Springs Open - The Final Lift Off, 2016-09-04, Open Women's 53 kg, Cherity Lunak, 53, 0, 0, 71, 0, 0, 89, 71, 89, 160
The OTC Colorado Springs Open - The Final Lift Off, 2016-09-04, Open Men's 77 kg, Allen Hedrick, 76.77, 66, 66, 66, 93, 93, 93, 66, 93, 159
The OTC Colorado Springs Open - The Final Lift Off, 2016-09-04, Women's Masters (35-39) 48 kg, Lindsey Lee, 48, 40, 42, 45, -60, 60, 0, 45, 60, 105























