Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
ETSU Jim Meat, 2012-03-17, Open Women's 53 kg, Chelsea Morris, 52.6, 0, 0, 0, 50, 0, 0, 0, 50, 0
ETSU Jim Meat, 2012-03-17, Open Women's 58 kg, Madison Shallcross, 53.9, 0, 0, 0, 54, 0, 0, 0, 54, 0
ETSU Jim Meat, 2012-03-17, Open Women's 63 kg, Shelly Rutledge, 61.8, 0, 0, 0, 53, 0, 0, 0, 53, 0
ETSU Jim Meat, 2012-03-17, Open Women's 75 kg, Danielle Potter, 70.3, 0, 0, 0, 56, 0, 0, 0, 56, 0
ETSU Jim Meat, 2012-03-17, Open Women's 69 kg, Lindsey Beard, 65.9, 0, 0, 0, 0, 0, 0, 0, 0, 0
ETSU Jim Meat, 2012-03-17, Open Women's 69 kg, Laura (May) McInnis, 68.7, 0, 0, 0, 0, 0, 0, 0, 0, 0
ETSU Jim Meat, 2012-03-17, Open Women's 69 kg, Latifah Majied, 68.8, 0, 0, 0, 52, 0, 0, 0, 52, 0
ETSU Jim Meat, 2012-03-17, Open Men's+105 kg, Keith Painter, 122.6, 0, 0, 0, 145, 0, 0, 0, 145, 0






















