Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Columbus Weightlifting North Invitational, 2014-09-20, Open Men's 105 kg, Matthew Leach, 98.95, 91, 0, 0, 130, 0, 0, 91, 130, 221
Columbus Weightlifting North Invitational, 2014-09-20, Open Men's 85 kg, Danny Lapchak, 84.8, 92, 0, 0, 122, 0, 0, 92, 122, 214
Columbus Weightlifting North Invitational, 2014-09-20, Open Men's 105 kg, Benjamin Klingeman, 96.4, 75, 0, 0, 120, 0, 0, 75, 120, 195
Columbus Weightlifting North Invitational, 2014-09-20, Open Women's 58 kg, Lauren Rutan, 57, 68, 0, 0, 92, 0, 0, 68, 92, 160
Columbus Weightlifting North Invitational, 2014-09-20, Open Women's 58 kg, Paige Lapchak, 57.81, 64, 0, 0, 80, 0, 0, 64, 80, 144
Columbus Weightlifting North Invitational, 2014-09-20, Women's Masters (35-39) +75 kg, Melanie Perry, 98, 56, 0, 0, 78, 0, 0, 56, 78, 134
Columbus Weightlifting North Invitational, 2014-09-20, Women's Masters (40-44) 63 kg, Michelle Viets, 62.76, 48, 0, 0, 66, 0, 0, 48, 66, 114























