Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Team Chikara Developmental Meet #53, 2019-10-26, Open Men's 96kg, cody nabong, 93, 94, 100, 103, 114, 121, 128, 103, 128, 231
Team Chikara Developmental Meet #53, 2019-10-26, Open Men's 81kg, Michael Tsui, 75.9, 90, 95, 95, 120, 125, 125, 95, 125, 220
Team Chikara Developmental Meet #53, 2019-10-26, Women's Masters (35-39) 64kg, Megan Longfellow, 63.32, 50, 53, 55, 65, 65, 68, 55, 68, 123
Team Chikara Developmental Meet #53, 2019-10-26, Open Women's 71kg, Sarah Bird, 69.44, 47, 49, 49, 60, 63, 65, 49, 65, 114
Team Chikara Developmental Meet #53, 2019-10-26, Open Women's 71kg, Christy Wong, 66.56, 45, 48, 48, 55, 60, 60, 48, 60, 108
Team Chikara Developmental Meet #53, 2019-10-26, Open Women's 59kg, Jasmine Young, 56.36, 0, 0, 0, 0, 0, 0, 0, 0, 0
























