Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
July Stars and Stripe Online Qualifier, 2022-07-31, Men's Masters (40-44) 89kg, Kurt Roderick, 86, 80, 0, 0, 105, 0, 0, 80, 105, 185
July Stars and Stripe Online Qualifier, 2022-07-31, Junior Men's 73kg, Aiden Miller, 73, 75, 0, 0, 102, 0, 0, 75, 102, 177
July Stars and Stripe Online Qualifier, 2022-07-31, Open Men's 102kg, Scott Turner, 101.6, 61, 0, 0, 83, 0, 0, 61, 83, 144
July Stars and Stripe Online Qualifier, 2022-07-31, Open Women's 49kg, Sarah Morris, 45.8, 56, 0, 0, 70, 0, 0, 56, 70, 126
July Stars and Stripe Online Qualifier, 2022-07-31, Men's Masters (55-59) 96kg, Sung Park, 94.3, 55, 0, 0, 71, 0, 0, 55, 71, 126

























