Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Park Ave Club Meet, 2018-10-28, Open Men's +109kg, Anders Presthus, 111.6, 105, 110, -116, 130, -135, 140, 110, 140, 250
Park Ave Club Meet, 2018-10-28, Open Men's 73kg, James Kane, 72.7, 105, 108, -111, 127, -131, -133, 108, 127, 235
Park Ave Club Meet, 2018-10-28, Open Women's 71kg, Allee Tallman, 68.7, 70, 74, 77, 92, -96, 100, 77, 100, 177
Park Ave Club Meet, 2018-10-28, Open Women's 59kg, Alexa Mina Colwell, 58.9, 72, 76, -80, 90, 94, -97, 76, 94, 170
Park Ave Club Meet, 2018-10-28, Open Women's 64kg, Daneille Crean, 63.5, 69, 73, -77, 93, 97, -100, 73, 97, 170
Park Ave Club Meet, 2018-10-28, Open Women's 71kg, Tess Bierl, 69.9, 65, -69, -69, 84, -88, -90, 65, 84, 149
Park Ave Club Meet, 2018-10-28, Open Men's +109kg, Robert Marvald, 116.2, 123, 127, 130, -165, -170, -170, 130, 0, 0























