Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Some Kind of Qualifier, 2018-08-12, Open Men's 81kg, Kyle Fall, 79.9, 100, 105, 107, 128, -131, -131, 107, 128, 235
Some Kind of Qualifier, 2018-08-12, Open Men's 89kg, Billy Aguilar, 83.7, 98, -102, -102, 118, 121, -126, 98, 121, 219
Some Kind of Qualifier, 2018-08-12, Open Men's 81kg, Troy Domstead, 79.9, 90, 95, -100, 110, 121, -130, 95, 121, 216
Some Kind of Qualifier, 2018-08-12, Open Men's 81kg, Brandon Kha, 77.4, 85, -91, 91, -105, 105, 110, 91, 110, 201
Some Kind of Qualifier, 2018-08-12, Open Men's 81kg, Edgar Ramirez, 74.4, -80, 80, 90, -100, 100, 110, 90, 110, 200
Some Kind of Qualifier, 2018-08-12, Open Men's 89kg, Mannie Alvarado, 81.9, 85, 90, 94, 101, -110, -114, 94, 101, 195
Some Kind of Qualifier, 2018-08-12, Open Men's 73kg, Brock Klemetson, 71.6, 75, 83, -91, 100, -113, -119, 83, 100, 183























