Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Ho-Ho-Ho-OLY -day Meet, 2012-12-16, Open Men's 94 kg, William Andrew, 93.2, 95, 98, 101, 115, 118, 122, 101, 122, 223
Ho-Ho-Ho-OLY -day Meet, 2012-12-16, Open Men's 105 kg, Wilmar Dumaop, 103.2, 77, 77, 82, 105, 110, 112, 82, 112, 194
Ho-Ho-Ho-OLY -day Meet, 2012-12-16, Open Women's +75 Kg, Allison Brookes, 84.4, 45, 50, 53, 60, 65, 70, 53, 70, 123
Ho-Ho-Ho-OLY -day Meet, 2012-12-16, Open Women's 53 kg, Ady Shea, 52.2, 43, 45, 47, 56, 59, 59, 47, 59, 106
Ho-Ho-Ho-OLY -day Meet, 2012-12-16, Open Women's 63 kg, Veronica Aguila, 59.9, 43, 45, 47, 50, 54, 58, 47, 58, 105

























