Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Spring Breaking Records, 2018-03-16, Open Men's 85 kg, Arlis Sutton, 84.9, 80, 83, 86, 106, 111, 116, 86, 116, 202
Spring Breaking Records, 2018-03-16, Open Men's 69 kg, Logan Miller, 68.3, 63, 66, 68, 87, 90, 93, 68, 93, 161
Spring Breaking Records, 2018-03-16, Open Men's 62 kg, Nolan Smith, 58.05, 54, 57, 59, 65, 69, 73, 59, 73, 132
Spring Breaking Records, 2018-03-16, Men's 14-15 Age Group 62 kg, Brady Skipper, 57.1, 53, 56, 59, 67, 70, 73, 59, 73, 132
Spring Breaking Records, 2018-03-16, Open Men's 85 kg, Gavin Knight, 84.03, 50, 53, 56, 69, 72, 75, 56, 75, 131
Spring Breaking Records, 2018-03-16, Men's 13 Under Age Group +69 Kg, Dane Rish, 105, 44, 47, 50, 67, 70, 73, 50, 73, 123
Spring Breaking Records, 2018-03-16, Men's 14-15 Age Group 56 Kg, Shannon Shook, 51.7, 41, 43, 45, 63, 66, 68, 45, 68, 113
Spring Breaking Records, 2018-03-16, Open Men's 62 kg, Rhett Robinson, 59.95, 43, 46, 48, 57, 59, -61, 48, 59, 107
Spring Breaking Records, 2018-03-16, Men's 13 Under Age Group 44kg, Range Robinson, 39.9, 28, 30, 32, 37, 39, 41, 32, 41, 73
Spring Breaking Records, 2018-03-16, Men's 13 Under Age Group 62 Kg, Brady Shook, 61.95, 19, 21, 23, 34, 37, 39, 23, 39, 62
Spring Breaking Records, 2018-03-16, Men's 14-15 Age Group 62 kg, Julian Stewart, 59.2, 25, 27, -29, 28, 30, 32, 27, 32, 59



















