Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
West Michigan Muscle Junior National Qualifier, 2017-01-10, Open Men's 94 kg, Dakota Carlson, 88.1, 130, 138, 145, 166, 175, 185, 145, 185, 330
West Michigan Muscle Junior National Qualifier, 2017-01-10, Open Men's 94 kg, Jordan Foreman, 88.1, 103, 111, 112, 133, 140, 140, 112, 140, 252
West Michigan Muscle Junior National Qualifier, 2017-01-10, Open Men's 94 kg, Jay Koski, 93.7, 90, 100, 110, 120, 130, 140, 110, 140, 250
West Michigan Muscle Junior National Qualifier, 2017-01-10, Open Men's 85 kg, Chase Ritchie, 80.5, 93, 93, 93, 115, 122, 122, 93, 122, 215
West Michigan Muscle Junior National Qualifier, 2017-01-10, Open Men's 77 kg, Joshua DeLong, 73.7, 75, 75, 83, 85, 95, 95, 83, 95, 178
West Michigan Muscle Junior National Qualifier, 2017-01-10, Open Men's 69 kg, Nicholas Cosgrove, 63.8, 65, 65, 70, 78, 84, 88, 70, 88, 158
West Michigan Muscle Junior National Qualifier, 2017-01-10, Open Women's 63 kg, Hannah Hopkins, 60, 55, 59, 63, 70, 73, 76, 63, 76, 139























