Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance Qualifier, 2012-02-04, Open Men's+105 kg, Tyler Thuente, 118.6, 0, 0, 0, 170, 0, 0, 0, 170, 0
Last Chance Qualifier, 2012-02-04, Open Men's+105 kg, John Broz, 117.1, 0, 0, 0, 165, 0, 0, 0, 165, 0
Last Chance Qualifier, 2012-02-04, Open Men's 85 kg, Tim Sprague, 82.3, 0, 0, 0, 105, 0, 0, 0, 105, 0
Last Chance Qualifier, 2012-02-04, Open Men's 94 kg, Robert Adell, 93.85, 0, 0, 0, 180, 0, 0, 0, 180, 0
Last Chance Qualifier, 2012-02-04, Open Men's 62 kg, Joshua Gilbert, 61.9, 0, 0, 0, 120, 0, 0, 0, 120, 0
Last Chance Qualifier, 2012-02-04, Open Men's+105 kg, Patrick Mendes, 129.4, 0, 0, 0, 200, 0, 0, 0, 200, 0
Last Chance Qualifier, 2012-02-04, Open Men's 105 kg, Jared Enderton, 101.3, 0, 0, 0, 180, 0, 0, 0, 180, 0























