Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
The Winter Wowser, 2019-01-12, Open Men's 81kg, Nolan Hauck, 76.5, 88, 91, 94, 108, 113, 118, 94, 118, 212
The Winter Wowser, 2019-01-12, Open Men's 55kg, Adam Bauer, 53.45, 54, -57, 57, 71, 75, 78, 57, 78, 135
The Winter Wowser, 2019-01-12, Women's 16-17 Age Group 71kg, Makenna Pinkham, 64.5, 53, -56, 56, 62, 65, -68, 56, 65, 121
The Winter Wowser, 2019-01-12, Men's 13 Under Age Group 49kg, Taveon Sanders, 48.1, 47, -50, -50, 59, 63, -66, 47, 63, 110
The Winter Wowser, 2019-01-12, Men's 13 Under Age Group 49kg, Tevin Austell, 44.95, -35, -35, 35, 44, -47, 47, 35, 47, 82
The Winter Wowser, 2019-01-12, Women's 13 Under Age Group 40kg, Tanesha Simms, 37.85, -27, 27, -29, 36, 38, -40, 27, 38, 65
The Winter Wowser, 2019-01-12, Men's 13 Under Age Group 32kg, Damien Smith, 30.85, 18, 20, 22, 26, 29, 31, 22, 31, 53























