Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
AO Finals Last Minute Qualifier, 2018-10-20, Open Men's 89kg, Zachery Villarreal, 88.8, 130, 135, 140, 150, 160, -167, 140, 160, 300
AO Finals Last Minute Qualifier, 2018-10-20, Open Men's 96kg, Jake Wade, 95.5, -122, -127, 127, 158, -162, -162, 127, 158, 285
AO Finals Last Minute Qualifier, 2018-10-20, Open Women's 64kg, Nicole Wiseman, 63.2, 70, -74, 75, -95, 95, 0, 75, 95, 170
AO Finals Last Minute Qualifier, 2018-10-20, Open Women's 55kg, Bich Pham, 53.8, 63, 65, -67, 80, -83, -83, 65, 80, 145
AO Finals Last Minute Qualifier, 2018-10-20, Women's Masters (35-39) 76kg, Juanita Nava, 76, 33, 35, -38, 43, -45, 45, 35, 45, 80
AO Finals Last Minute Qualifier, 2018-10-20, Open Men's 102kg, RYAN CAMACHO, 101.1, -75, -75, -75, 100, -105, 106, 0, 106, 0
























