Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Kilo Claus Open, 2018-12-08, Open Men's 73kg, Mitchell Rambo, 72.2, 89, 91, 94, 105, 111, 116, 94, 116, 210
Kilo Claus Open, 2018-12-08, Women's 14-15 Age Group 76kg, Alyssa Ballard, 75.3, 69, 71, 72, 90, 93, 95, 72, 95, 167
Kilo Claus Open, 2018-12-08, Men's 13 Under Age Group 73kg, Jesse Cantrell, 72.4, 48, 51, 53, -67, 67, 69, 53, 69, 122
Kilo Claus Open, 2018-12-08, Men's 14-15 Age Group 67kg, Jett Paris, 61.3, 45, 48, -51, -67, 67, 70, 48, 70, 118
Kilo Claus Open, 2018-12-08, Open Men's 67kg, Lincoln Wise, 62.4, 51, 54, -60, 64, -70, -70, 54, 64, 118
Kilo Claus Open, 2018-12-08, Men's 13 Under Age Group 67kg, Garret Chitwood, 62, 35, 37, 39, -44, 44, 47, 39, 47, 86
Kilo Claus Open, 2018-12-08, Men's 13 Under Age Group 61kg, Nickolas Carrillo, 57, 35, 38, -40, 41, 43, 45, 38, 45, 83























