Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Jingle Barbells Winter Classic, 2019-12-20, Men's 16-17 Age Group 81kg, William Brown, 75.4, -103, 105, 108, 125, 128, -132, 108, 128, 236
Jingle Barbells Winter Classic, 2019-12-20, Women's 16-17 Age Group 81kg, celina ortega, 80.7, 58, 62, 65, 82, 85, 87, 65, 87, 152
Jingle Barbells Winter Classic, 2019-12-20, Women's 16-17 Age Group 55kg, bella graves, 50, 43, -47, -47, 53, 55, -58, 43, 55, 98
Jingle Barbells Winter Classic, 2019-12-20, Women's 14-15 Age Group 49kg, tessa sherwood, 48.5, 34, -36, 36, 42, 44, 46, 36, 46, 82
Jingle Barbells Winter Classic, 2019-12-20, Women's 14-15 Age Group 49kg, Brooklyn Moore, 48.9, 34, -35, 36, 44, -46, 46, 36, 46, 82
Jingle Barbells Winter Classic, 2019-12-20, Women's 13 Under Age Group 40kg, Kawena Mason, 39.9, 35, 37, -39, 44, -46, -46, 37, 44, 81
Jingle Barbells Winter Classic, 2019-12-20, Women's 13 Under Age Group 45kg, Brynli McBride, 43.9, 29, 31, -33, -36, 36, 38, 31, 38, 69
Jingle Barbells Winter Classic, 2019-12-20, Women's 13 Under Age Group 30kg, Mahealani Mason, 29.9, 25, -27, 27, 33, 34, 35, 27, 35, 62
Jingle Barbells Winter Classic, 2019-12-20, Women's 13 Under Age Group 55kg, Kodi McBride, 53.1, 24, 25, 27, 32, 33, 35, 27, 35, 62
Jingle Barbells Winter Classic, 2019-12-20, Women's 14-15 Age Group 55kg, Carli McBride, 53.8, -52, -54, -55, 62, 65, -67, 0, 65, 0




















