Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
8th Annual Athleo Open, 2022-05-21, Junior Men's 96kg, Colby Mapps, 94.7, 110, -115, 118, 135, 140, -150, 118, 140, 258
8th Annual Athleo Open, 2022-05-21, Open Men's 102kg, Lexton Wilson, 101.1, -107, 108, 113, 135, 143, -152, 113, 143, 256
8th Annual Athleo Open, 2022-05-21, Open Men's 89kg, Alan Quezada, 88.1, 86, -102, 104, 131, -145, 145, 104, 145, 249
8th Annual Athleo Open, 2022-05-21, Open Men's 102kg, Robert Nethercutt, 100.9, 95, 101, 107, 122, 129, 134, 107, 134, 241
8th Annual Athleo Open, 2022-05-21, Open Men's 81kg, Daniel West, 78, 104, 107, -110, -133, 134, -137, 107, 134, 241
8th Annual Athleo Open, 2022-05-21, Open Men's 89kg, Chris Jones, 82, 93, 98, 102, 122, 130, 135, 102, 135, 237
8th Annual Athleo Open, 2022-05-21, Junior Men's 89kg, Samuel Trant, 89, 91, -96, -96, 116, 21, 126, 91, 126, 217
8th Annual Athleo Open, 2022-05-21, Open Men's 89kg, Kory Hudson, 87.3, 93, -98, -103, 122, -130, -131, 93, 122, 215
8th Annual Athleo Open, 2022-05-21, Men's 16-17 Age Group 96kg, Isaac Diaz, 96, 84, 88, 91, 107, 111, 115, 91, 115, 206
8th Annual Athleo Open, 2022-05-21, Men's Masters (35-39) 67kg, Jaime Inigo Flor, 66.8, 82, 85, -88, 103, 106, 109, 85, 109, 194
8th Annual Athleo Open, 2022-05-21, Open Women's 81kg, Faith Cooke, 79.9, 80, 83, 86, 100, 104, 108, 86, 108, 194
8th Annual Athleo Open, 2022-05-21, Men's Masters (50-54) 89kg, John Raney, 86.1, 80, 82, 87, 100, 106, -113, 87, 106, 193
8th Annual Athleo Open, 2022-05-21, Open Women's +87kg, Jessica Bruti, 125.6, 76, 79, 82, 99, 104, 108, 82, 108, 190
8th Annual Athleo Open, 2022-05-21, Junior Men's 67kg, Jackson Bracken, 65.9, 77, -80, -82, 95, 100, 106, 77, 106, 183
8th Annual Athleo Open, 2022-05-21, Open Men's 102kg, Caleb Ross, 101.9, 64, 68, 73, 93, 101, -107, 73, 101, 174
8th Annual Athleo Open, 2022-05-21, Open Men's 89kg, Alex Styers, 88.2, 58, 63, 67, 70, 75, 82, 67, 82, 149
8th Annual Athleo Open, 2022-05-21, Women's 13 Under Age Group 45kg, Harmony Reed, 44.7, 52, 55, -57, 60, 64, 67, 55, 67, 122
8th Annual Athleo Open, 2022-05-21, Open Women's +87kg, Catherine McKoy, 97.2, 44, 47, 50, 63, 67, 70, 50, 70, 120
8th Annual Athleo Open, 2022-05-21, Women's Masters (40-44) 76kg, Vanessa Olson, 75.5, 48, 51, 53, 64, 66, -68, 53, 66, 119
8th Annual Athleo Open, 2022-05-21, Open Women's 64kg, Ariel Hekier, 61.2, 46, 49, -52, 60, 63, 66, 49, 66, 115
8th Annual Athleo Open, 2022-05-21, Men's 13 Under Age Group +73kg, Rylee Willis, 76.1, -47, 48, 51, 57, 60, 63, 51, 63, 114
8th Annual Athleo Open, 2022-05-21, Women's 13 Under Age Group 45kg, Addison Staats, 43.4, 39, 42, -45, 50, -53, 53, 42, 53, 95
8th Annual Athleo Open, 2022-05-21, Men's 13 Under Age Group 73kg, Tate Fegley, 70.6, 37, 40, 43, 45, 48, 50, 43, 50, 93
8th Annual Athleo Open, 2022-05-21, Women's 13 Under Age Group 59kg, Olivia Vincent, 55.3, 39, -43, -45, -50, -53, 53, 39, 53, 92
8th Annual Athleo Open, 2022-05-21, Men's 14-15 Age Group 61kg, Brian Dalton, 57.4, 34, 36, -39, 43, 46, -49, 36, 46, 82
8th Annual Athleo Open, 2022-05-21, Women's 13 Under Age Group 59kg, Hannah Hankins, 57.4, 32, 34, -38, 43, 46, -49, 34, 46, 80
8th Annual Athleo Open, 2022-05-21, Men's 13 Under Age Group 36kg, Harland Propes, 32.7, -28, 30, -33, 38, 41, -44, 30, 41, 71
8th Annual Athleo Open, 2022-05-21, Women's 13 Under Age Group 36kg, Emmerson Staats, 36, -29, 29, -32, 36, 39, -42, 29, 39, 68
8th Annual Athleo Open, 2022-05-21, Open Women's 59kg, Kindle Chapman, 58.7, -65, -65, -65, 75, 78, 81, 0, 81, 0

