Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Team Chikara Developmental Meet #48, 2018-03-31, Open Men's 85 kg, Jason Longfellow, 85, 115, 122, 122, 140, 150, 150, 122, 150, 272
Team Chikara Developmental Meet #48, 2018-03-31, Open Men's 94 kg, Andres Serrano, 92.9, 95, 102, 107, 120, 127, 132, 107, 132, 239
Team Chikara Developmental Meet #48, 2018-03-31, Open Men's 85 kg, Jeanpaul du Plessis, 78.24, 88, 95, 95, 112, 120, 125, 95, 125, 220
Team Chikara Developmental Meet #48, 2018-03-31, Open Men's 77 kg, Michael Tsui, 76.38, 85, 90, 95, 110, 117, 117, 95, 117, 212
Team Chikara Developmental Meet #48, 2018-03-31, Open Men's+105 kg, Ryan Jew, 108.18, 85, 88, 91, 105, 110, 120, 91, 120, 211
Team Chikara Developmental Meet #48, 2018-03-31, Open Men's 85 kg, Daniel Choi, 79.34, 70, 80, 100, 95, 95, 105, 100, 105, 205
Team Chikara Developmental Meet #48, 2018-03-31, Open Men's 94 kg, cody nabong, 92.6, 85, 90, 95, 100, 105, 106, 95, 106, 201
Team Chikara Developmental Meet #48, 2018-03-31, Open Women's 69 kg, Grace Johnstone, 68.42, 50, 55, 55, 70, 72, 75, 55, 75, 130






















