Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
2015 Costa Mesa Open, 2015-11-15, Open Men's 105 kg, Nathan Contreras, 94.1, 118, 122, 126, 150, 155, -160, 126, 155, 281
2015 Costa Mesa Open, 2015-11-15, Open Men's 94 kg, Dylan Contreras, 88.7, 95, -98, -98, 120, -125, 125, 95, 125, 220
2015 Costa Mesa Open, 2015-11-15, Open Men's 69 kg, Phoenix Phillips, 65.3, 82, 87, 91, 103, 107, 110, 91, 110, 201
2015 Costa Mesa Open, 2015-11-15, Open Men's 77 kg, Mark Yeterian, 73.9, -78, -79, 82, 98, 103, -107, 82, 103, 185
2015 Costa Mesa Open, 2015-11-15, Open Men's 69 kg, Jacob Bishop, 66.3, 73, -76, -76, 97, -103, 105, 73, 105, 178
2015 Costa Mesa Open, 2015-11-15, Open Women's 75 kg, Yen Nguyen, 74.9, 58, 61, -64, 75, 79, 83, 61, 83, 144
2015 Costa Mesa Open, 2015-11-15, Open Men's 77 kg, James Loy, 77, 47, 49, 50, 60, -63, 63, 50, 63, 113
2015 Costa Mesa Open, 2015-11-15, Women's Masters (35-39) 63 kg, Zionna Hanson, 62.5, 45, 48, -51, 59, -63, -65, 48, 59, 107






















