Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
KIM BARBELL Development Meet, 2021-02-13, Open Men's 67kg, John Marquez, 64.6, 84, 88, 90, 125, 128, -130, 90, 128, 218
KIM BARBELL Development Meet, 2021-02-13, Open Men's 89kg, Luka Green, 85, 82, 87, -90, 112, 116, 120, 87, 120, 207
KIM BARBELL Development Meet, 2021-02-13, Open Men's 81kg, Travis Hicks, 80.8, 75, -78, 80, 98, 102, -105, 80, 102, 182
KIM BARBELL Development Meet, 2021-02-13, Open Men's 81kg, Xicheng Wang, 78.5, 71, 74, -76, 84, 88, 91, 74, 91, 165
KIM BARBELL Development Meet, 2021-02-13, Men's 14-15 Age Group +89kg, Robert Thomas, 115, 58, 62, 66, 86, 90, 93, 66, 93, 159
KIM BARBELL Development Meet, 2021-02-13, Women's 14-15 Age Group 59kg, Lillian Milar, 58.9, 33, 35, 38, 38, 41, -43, 38, 41, 79
























