Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Spring Invitational, 2019-03-09, Women's 14-15 Age Group +76kg, Alyssa Ballard, 76.5, 69, -72, 74, 92, 96, 100, 74, 100, 174
Spring Invitational, 2019-03-09, Open Men's 67kg, Jett Paris, 65.4, 58, 61, -64, 75, 80, 85, 61, 85, 146
Spring Invitational, 2019-03-09, Men's 14-15 Age Group 61kg, Nickolas Carrillo, 57.6, 40, 43, -45, 55, 60, -65, 43, 60, 103
Spring Invitational, 2019-03-09, Women's 16-17 Age Group 64kg, Jaidn Koch, 63.2, 36, 39, 41, 53, 55, -58, 41, 55, 96
Spring Invitational, 2019-03-09, Men's 13 Under Age Group 67kg, Garret Chitwood, 62.5, 38, 40, -42, 45, 51, 55, 40, 55, 95
Spring Invitational, 2019-03-09, Women's 13 Under Age Group 30kg, Alexxandra Ballard, 26, 8, 10, 12, -10, 10, 13, 12, 13, 25
























