Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
West Michigan Muscle Last Chance Junior Qualifier, 2018-01-14, Open Men's 69 kg, Ricardo Hernandez-Guerrero, 68.9, 98, 103, 108, -130, 132, -138, 108, 132, 240
West Michigan Muscle Last Chance Junior Qualifier, 2018-01-14, Open Men's 85 kg, Nicholas Cosgrove, 82.3, -95, 95, -99, 120, -125, 126, 95, 126, 221
West Michigan Muscle Last Chance Junior Qualifier, 2018-01-14, Open Men's 77 kg, Joshua DeLong, 76.4, -95, 95, -99, 120, 125, -130, 95, 125, 220
West Michigan Muscle Last Chance Junior Qualifier, 2018-01-14, Open Men's 62 kg, Rene Navarrete, 59.5, -85, 85, -90, -105, -105, 105, 85, 105, 190
West Michigan Muscle Last Chance Junior Qualifier, 2018-01-14, Open Men's 62 kg, Kenneth Stermer III, 56.5, 45, 50, -54, 60, -65, -65, 50, 60, 110
West Michigan Muscle Last Chance Junior Qualifier, 2018-01-14, Men's 13 Under Age Group 62 Kg, Hunter Steremer, 58.8, 37, -41, -41, 45, 49, -52, 37, 49, 86
West Michigan Muscle Last Chance Junior Qualifier, 2018-01-14, Women's 16-17 Age Group 53 kg, Zoe Jamison, 52.5, 33, 35, -38, 43, 46, 49, 35, 49, 84
West Michigan Muscle Last Chance Junior Qualifier, 2018-01-14, Men's 13 Under Age Group 50 Kg, Xavier Stermer, 44.2, -25, 25, 29, 35, 38, 41, 29, 41, 70






















