Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Team Chikara Developmental Meet #42, 2015-04-04, Open Men's 85 kg, Jason Longfellow, 82.16, -105, -105, 105, 135, -145, 145, 105, 145, 250
Team Chikara Developmental Meet #42, 2015-04-04, Open Men's 94 kg, Mike Meyer, 91.08, 70, 80, 90, 110, 120, 130, 90, 130, 220
Team Chikara Developmental Meet #42, 2015-04-04, Open Men's 94 kg, Andrew Trinkle, 90.9, 100, -107, -110, 110, -120, -120, 100, 110, 210
Team Chikara Developmental Meet #42, 2015-04-04, Open Men's 85 kg, Ewan Choate, 83.74, 80, -85, 85, 100, -105, 105, 85, 105, 190
Team Chikara Developmental Meet #42, 2015-04-04, Open Men's 85 kg, Mario Quintana, 83.5, 85, -93, -93, 100, -110, -110, 85, 100, 185
Team Chikara Developmental Meet #42, 2015-04-04, Open Men's 85 kg, Simon Kuang, 79.84, 50, 60, 70, 80, 90, 100, 70, 100, 170
Team Chikara Developmental Meet #42, 2015-04-04, Open Men's 105 kg, Ryan Jew, 98.24, 65, 70, 72, 85, 90, 95, 72, 95, 167
Team Chikara Developmental Meet #42, 2015-04-04, Open Men's 85 kg, David Clarke, 84.04, 65, 67, 70, 80, 85, -90, 70, 85, 155
Team Chikara Developmental Meet #42, 2015-04-04, Open Women's 75 kg, Alexandrea Vasquez, 74.82, 50, 55, -60, 70, -75, 75, 55, 75, 130
Team Chikara Developmental Meet #42, 2015-04-04, Women's Masters (35-39) 69 kg, CHRISTINE LEE, 68.42, 43, 45, -50, 55, 60, -65, 45, 60, 105
Team Chikara Developmental Meet #42, 2015-04-04, Open Women's 53 kg, Francesca Lucioni, 49.2, 35, 38, -40, 40, 50, 52, 38, 52, 90
Team Chikara Developmental Meet #42, 2015-04-04, Open Women's +75 Kg, Elizabeth Rawson, 94.86, 35, -38, 38, 46, 51, -55, 38, 51, 89
Team Chikara Developmental Meet #42, 2015-04-04, Open Women's 69 kg, Caitlin Donovan, 69, 30, 34, 37, 35, 40, 45, 37, 45, 82
Team Chikara Developmental Meet #42, 2015-04-04, Women's 13 Under Age Group 53kg, Talula Soria, 48.24, 30, 32, 35, 45, -47, -48, 35, 45, 80
Team Chikara Developmental Meet #42, 2015-04-04, Open Women's 63 kg, Nina Raspa, 59.82, 27, -30, 30, 35, 40, -43, 30, 40, 70















