Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
DCW AO2 Qualifier, 2018-06-09, Open Men's 69 kg, Vince Vuong, 68.3, 80, 85, 90, 100, 105, -110, 90, 105, 195
DCW AO2 Qualifier, 2018-06-09, Open Men's 85 kg, Nathan Napolitano, 82.3, -65, 70, 75, 90, 95, 100, 75, 100, 175
DCW AO2 Qualifier, 2018-06-09, Open Women's 69 kg, Krystal Rodriguez, 68.85, 63, 66, -72, 82, -85, -85, 66, 82, 148
DCW AO2 Qualifier, 2018-06-09, Open Women's 53 kg, Tyera Zweygardt, 52.95, 52, 56, 60, 72, 76, 80, 60, 80, 140
DCW AO2 Qualifier, 2018-06-09, Open Women's 63 kg, Julia Lam, 61.65, -60, 60, -65, 76, 79, -81, 60, 79, 139
DCW AO2 Qualifier, 2018-06-09, Open Men's 69 kg, Kiho Kim, 66.7, -56, 56, 60, 66, 69, 71, 60, 71, 131
DCW AO2 Qualifier, 2018-06-09, Open Women's 69 kg, Kelly Nichols, 68.7, -52, -52, -52, 65, 68, -71, 0, 68, 0























