Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Maui Golf Masters & Youth Weightlifting Meet, 2015-09-25, Open Men's 69 kg, Jaymen Luna, 65.7, 90, 95, -102, 115, 126, -130, 95, 126, 221
Maui Golf Masters & Youth Weightlifting Meet, 2015-09-25, Open Men's 69 kg, Jai Luna, 68.4, 90, -95, -95, 115, -123, 123, 90, 123, 213
Maui Golf Masters & Youth Weightlifting Meet, 2015-09-25, Open Men's 69 kg, Allen Duarte, 68.6, 81, 85, -88, 102, 105, -110, 85, 105, 190
Maui Golf Masters & Youth Weightlifting Meet, 2015-09-25, Open Women's 69 kg, Ariel Gaoiran, 68.1, 58, 62, -65, 77, 81, 83, 62, 83, 145
Maui Golf Masters & Youth Weightlifting Meet, 2015-09-25, Women's 14-15 Age Group +69 kg, Leah Young, 80.8, 57, 60, 65, 78, -81, -83, 65, 78, 143
Maui Golf Masters & Youth Weightlifting Meet, 2015-09-25, Open Women's 69 kg, Courtney Chargin, 69, -50, 52, -55, 60, 63, -66, 52, 63, 115
Maui Golf Masters & Youth Weightlifting Meet, 2015-09-25, Women's 13 Under Age Group +58 Kg, Hannah Aiwohi, 70.6, 35, -37, 38, 48, 52, 57, 38, 57, 95
Maui Golf Masters & Youth Weightlifting Meet, 2015-09-25, Women's 16-17 Age Group 58 kg, Tihanee Freitas, 56.2, -35, -35, 35, 40, 45, 48, 35, 48, 83
Maui Golf Masters & Youth Weightlifting Meet, 2015-09-25, Men's 13 Under Age Group +69 Kg, Tysyn Estrella, 71.7, 28, 30, 33, 35, 40, 45, 33, 45, 78
Maui Golf Masters & Youth Weightlifting Meet, 2015-09-25, Women's Masters (55-59) 53 kg, Valerie Matsunaga, 51.6, 24, 26, -28, -34, 35, 37, 26, 37, 63
Maui Golf Masters & Youth Weightlifting Meet, 2015-09-25, Women's 13 Under Age Group 39kg, Maya Miyamoto, 37.1, 22, 25, 27, 32, -34, 35, 27, 35, 62
Maui Golf Masters & Youth Weightlifting Meet, 2015-09-25, Men's 13 Under Age Group 44kg, Hanale Kauhaahaa, 39.9, 18, 22, -24, 30, 32, -34, 22, 32, 54
Maui Golf Masters & Youth Weightlifting Meet, 2015-09-25, Women's 13 Under Age Group 44kg, Hopena Ross, 39.6, 12, 14, 16, 20, 21, 22, 16, 22, 38

















