Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
2019 Pan American Games, 2019-07-30, Open Men's 109kg, Wesley Kitts, 108.95, 165, -171, 172, 207, 214, 217, 172, 217, 389
2019 Pan American Games, 2019-07-30, Open Men's 96kg, Nathan Damron, 95.65, 155, -160, 160, 195, -200, -203, 160, 195, 355
2019 Pan American Games, 2019-07-30, Open Men's 81kg, Harrison Maurus, 79.25, 145, 150, 155, 190, 195, -198, 155, 195, 350
2019 Pan American Games, 2019-07-30, Open Men's 81kg, Christian Rodriguez Ocasio, 80.6, 143, 148, 152, -175, 175, -185, 152, 175, 327
2019 Pan American Games, 2019-07-30, Open Women's +87kg, Sarah Robles, 146.3, -120, 120, 125, 152, 159, -163, 125, 159, 284
2019 Pan American Games, 2019-07-30, Open Women's 76kg, Katherine Vibert, 74.55, 104, 108, -112, -133, 135, -140, 108, 135, 243
2019 Pan American Games, 2019-07-30, Open Women's 64kg, Mathlynn Sasser, 63.95, 96, 100, 102, 125, 128, 130, 102, 130, 232
2019 Pan American Games, 2019-07-30, Open Women's 59kg, Hunter Elam, 59, 90, 93, -95, -111, -111, 112, 93, 112, 205
2019 Pan American Games, 2019-07-30, Open Women's 59kg, Jessica Lucero, 58.95, -90, 90, 93, 110, -115, -115, 93, 110, 203
2019 Pan American Games, 2019-07-30, Open Women's 55kg, Jourdan Delacruz, 54, -87, -88, 88, 109, -113, -115, 88, 109, 197




















