Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Eastside Masters' Invitational, 2020-09-05, Men's Masters (40-44) 81kg, Frederick Fabian, 79.8, 87, -92, 92, 113, 118, 121, 92, 121, 213
Eastside Masters' Invitational, 2020-09-05, Men's Masters (45-49) 81kg, Jason Jones, 80.6, 70, 75, 80, 95, 102, -110, 80, 102, 182
Eastside Masters' Invitational, 2020-09-05, Women's Masters (35-39) +87kg, Cassie Finer, 91.1, 72, -75, 75, 90, 93, 95, 75, 95, 170
Eastside Masters' Invitational, 2020-09-05, Women's Masters (40-44) +87kg, Chelsea Hopkins, 99.5, 45, 49, 53, 72, 75, 77, 53, 77, 130
Eastside Masters' Invitational, 2020-09-05, Women's Masters (50-54) 55kg, Jennifer Banning, 54.6, 53, -55, -55, 70, -71, -72, 53, 70, 123
Eastside Masters' Invitational, 2020-09-05, Women's Masters (65-69) 64kg, Holly Arrow, 62.1, 47, -50, 50, 62, 65, -67, 50, 65, 115
Eastside Masters' Invitational, 2020-09-05, Women's Masters (45-49) 59kg, Angelita Jones, 58.3, 37, 40, -42, 53, 56, 58, 40, 58, 98
Eastside Masters' Invitational, 2020-09-05, Men's Masters (70-74) 55kg, Ronald Johnson, 54.8, 36, -38, 38, 46, -49, 50, 38, 50, 88
Eastside Masters' Invitational, 2020-09-05, Women's Masters (50-54) 64kg, Jill Peterson, 63.4, -33, 33, 35, 41, 44, -47, 35, 44, 79
Eastside Masters' Invitational, 2020-09-05, Women's Masters (55-59) 59kg, Laura Seals, 58.7, 25, 27, -29, 36, 39, -41, 27, 39, 66




















