Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Donny Shankle Weightlifting Developmental Competition, 2016-08-14, Open Men's 94 kg, Jeffrey Muya, 93.29, 80, -85, -90, 110, 114, 115, 80, 115, 195
Donny Shankle Weightlifting Developmental Competition, 2016-08-14, Open Men's 94 kg, Omar Munguia-Rodriguez, 89.32, -70, 75, -84, 95, 100, 106, 75, 106, 181
Donny Shankle Weightlifting Developmental Competition, 2016-08-14, Open Women's +75 Kg, Victoria Beato, 111.39, 68, -71, 71, 87, -87, 90, 71, 90, 161
Donny Shankle Weightlifting Developmental Competition, 2016-08-14, Open Men's 85 kg, Anthony Shu, 78.23, -60, 60, -63, 78, 82, 85, 60, 85, 145
Donny Shankle Weightlifting Developmental Competition, 2016-08-14, Open Women's 69 kg, Karin Hjorth, 66.59, 45, 48, -50, 60, 63, 65, 48, 65, 113
Donny Shankle Weightlifting Developmental Competition, 2016-08-14, Women's Masters (35-39) 69 kg, Ellay Merana, 68.11, 40, 43, 45, 57, 60, 63, 45, 63, 108
Donny Shankle Weightlifting Developmental Competition, 2016-08-14, Open Men's 85 kg, Chadwick Horsager, 84.56, -110, -110, 115, -137, -137, -140, 115, 0, 0























