Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
East Ave Team Comp, 2022-06-25, Open Men's 89kg, Scott Schuster, 85.5, 115, 119, -122, 145, 148, -150, 119, 148, 267
East Ave Team Comp, 2022-06-25, Men's Masters (40-44) +109kg, Josh Courage, 115.3, 100, 105, 110, 128, 132, 136, 110, 136, 246
East Ave Team Comp, 2022-06-25, Open Men's 89kg, Adam Gordon, 89, 105, 110, -115, 125, 128, -132, 110, 128, 238
East Ave Team Comp, 2022-06-25, Open Women's 76kg, Jennifer Recino, 76, 62, 65, -67, 78, 82, -84, 65, 82, 147
East Ave Team Comp, 2022-06-25, Open Men's 81kg, Zachary Brehm, 81, 50, 55, -60, 70, 75, -80, 55, 75, 130
East Ave Team Comp, 2022-06-25, Open Men's 81kg, Kade Reese, 75, 40, 45, 50, 60, 65, -68, 50, 65, 115
East Ave Team Comp, 2022-06-25, Open Women's 71kg, Dorothea Theodorou, 69, 35, 37, 40, 40, 43, 45, 40, 45, 85























