Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
EAW Invitational, 2014-06-07, Open Men's 94 kg, Quinn Otte, 91.25, 120, -125, -125, -157, -157, 157, 120, 157, 277
EAW Invitational, 2014-06-07, Open Men's 105 kg, Jeremy Shepard, 104.85, 100, 107, 112, 135, 143, 150, 112, 150, 262
EAW Invitational, 2014-06-07, Open Men's 105 kg, Andy Coggins, 99.2, -95, 95, 99, 117, 121, -125, 99, 121, 220
EAW Invitational, 2014-06-07, Open Men's 94 kg, Gordon Smith, 92.8, 80, 85, 90, -103, 107, 111, 90, 111, 201
EAW Invitational, 2014-06-07, Open Men's 62 kg, Ben Prior, 61.8, 80, 85, 90, 98, 105, 110, 90, 110, 200
EAW Invitational, 2014-06-07, Open Men's 77 kg, Zach Teel, 76.75, 75, 80, 82, -100, 103, 105, 82, 105, 187
EAW Invitational, 2014-06-07, Open Women's 69 kg, Holly Kimball, 68.75, 67, -69, 69, -84, -84, 84, 69, 84, 153
EAW Invitational, 2014-06-07, Open Men's 85 kg, Ryan Tyler, 84.95, -115, -120, -123, 0, 0, 0, 0, 0, 0






















