Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Norwood Training Center - Last Chance Qualifier, 2014-06-07, Open Men's 85 kg, Rob Stephenson, 83, -92, 92, -97, 110, 115, -118, 92, 115, 207
Norwood Training Center - Last Chance Qualifier, 2014-06-07, Open Men's 85 kg, NAVDEEP JOHAR, 77.9, 70, -78, 78, 105, 105, -110, 78, 105, 183
Norwood Training Center - Last Chance Qualifier, 2014-06-07, Open Men's 85 kg, Robert Cox, 78.1, 72, -77, 77, 95, 100, -110, 77, 100, 177
Norwood Training Center - Last Chance Qualifier, 2014-06-07, Open Women's 63 kg, Jennyfer Roberts, 62, 65, 70, 73, 85, 89, 91, 73, 91, 164
Norwood Training Center - Last Chance Qualifier, 2014-06-07, Open Women's +75 Kg, Katie White, 96.6, 60, 65, -68, 72, -76, -76, 65, 72, 137
Norwood Training Center - Last Chance Qualifier, 2014-06-07, Open Women's 75 kg, Carly Warland, 71, -55, -55, 55, 60, 65, -69, 55, 65, 120
Norwood Training Center - Last Chance Qualifier, 2014-06-07, Open Women's 75 kg, Laura Blouin, 71.9, 50, -53, -53, 58, 61, 65, 50, 65, 115
Norwood Training Center - Last Chance Qualifier, 2014-06-07, Open Women's 48 kg, Lindsay Hebb, 48, 44, -48, 48, 57, 61, -65, 48, 61, 109
Norwood Training Center - Last Chance Qualifier, 2014-06-07, Men's 13 Under Age Group 56 Kg, Anthony Gianoulis, 50.7, 22, 24, 26, 33, 35, 37, 26, 37, 63





















