Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Hoosier Weightlifting Club Invitational, 2013-03-02, Open Men's 94 kg, William Alli, 91.9, 105, 110, -115, 120, -130, 135, 110, 135, 245
Hoosier Weightlifting Club Invitational, 2013-03-02, Open Men's 77 kg, James Boshears, 77, 87, 92, 98, 115, 120, 127, 98, 127, 225
Hoosier Weightlifting Club Invitational, 2013-03-02, Open Men's 105 kg, Matt McCammon, 100.3, -80, 80, 85, 112, 117, 122, 85, 122, 207
Hoosier Weightlifting Club Invitational, 2013-03-02, Open Men's 94 kg, Dane Davison, 88.3, -80, 80, 85, 110, 115, 120, 85, 120, 205
Hoosier Weightlifting Club Invitational, 2013-03-02, Open Men's 94 kg, Connor Willett, 93.2, -87, 87, -90, 105, -108, 108, 87, 108, 195
Hoosier Weightlifting Club Invitational, 2013-03-02, Open Men's 85 kg, Yegor Denisov, 82.5, 75, 80, 85, 90, -100, -105, 85, 90, 175
Hoosier Weightlifting Club Invitational, 2013-03-02, Open Women's 69 kg, Alex Ballard, 65, 40, 45, -47, 48, 55, -60, 45, 55, 100
Hoosier Weightlifting Club Invitational, 2013-03-02, Open Women's 69 kg, Lauren Haza, 65.4, 37, 40, -45, 45, 46, -48, 40, 46, 86






















