Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Get Darby Qualified for U Nationals!, 2018-03-24, Open Women's 53 kg, Darby Jardeleza, 52.7, 53, 57, 60, 63, 65, 70, 60, 70, 130
Get Darby Qualified for U Nationals!, 2018-03-24, Open Men's+105 kg, Dylanger Pittman, 115.8, 60, 61, 62, 60, 65, 0, 62, 65, 127
Get Darby Qualified for U Nationals!, 2018-03-24, Open Men's 77 kg, Calvin Chan, 71.1, 56, 60, 0, 65, 66, 0, 60, 66, 126
Get Darby Qualified for U Nationals!, 2018-03-24, Open Men's 105 kg, Mandela Howard-Mparuri, 103.6, 43, 46, 50, 51, 55, 60, 50, 60, 110
Get Darby Qualified for U Nationals!, 2018-03-24, Open Women's 90 kg, Julianna Christman, 79.5, 40, 44, 50, 48, 52, 55, 50, 55, 105
Get Darby Qualified for U Nationals!, 2018-03-24, Open Men's 69 kg, Alexander Clifton, 65.2, 32, 34, 36, 32, 36, 40, 36, 40, 76
Get Darby Qualified for U Nationals!, 2018-03-24, Open Women's 63 kg, Anna McDonough, 62.4, 20, 22, 25, 30, 34, 37, 25, 37, 62























