Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Hoisting With Heart, 2015-02-28, Women's Masters (40-44) 63 kg, Stephanie Russell, 59.87, 45, 49, 53, 60, 65, 68, 53, 68, 121
Hoisting With Heart, 2015-02-28, Women's Masters (45-49) +75 kg, Anita Norris, 91.45, 52, -54, 55, 60, 63, 66, 55, 66, 121
Hoisting With Heart, 2015-02-28, Women's Masters (35-39) 63 kg, Molly Morin, 62.19, 50, -53, -54, 60, 63, -66, 50, 63, 113
Hoisting With Heart, 2015-02-28, Women's Masters (40-44) +75 kg, Shelly Maclean, 86.54, 35, 45, -46, 65, 68, -70, 45, 68, 113


























