Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Junior Last Chance Qualifier, 2017-01-22, Open Men's 69 kg, Ricardo Ochoa, 67.9, -82, 82, 84, 102, -108, -108, 84, 102, 186
Junior Last Chance Qualifier, 2017-01-22, Open Men's 85 kg, Garrett Krichbaum, 83.3, 67, 70, -73, 95, 100, 103, 70, 103, 173
Junior Last Chance Qualifier, 2017-01-22, Open Women's 90 kg, Victoria Berrios, 88.9, 57, 60, 62, 85, 90, 0, 62, 90, 152
Junior Last Chance Qualifier, 2017-01-22, Open Men's 77 kg, Ian Taboada, 73.1, 46, 49, -52, 62, 65, -68, 49, 65, 114
Junior Last Chance Qualifier, 2017-01-22, Open Women's 58 kg, Valerie Applebee, 57.6, -41, -41, -41, 42, 44, -46, 0, 44, 0
Junior Last Chance Qualifier, 2017-01-22, Open Women's 75 kg, Skylar Matelau, 74.4, -62, -62, -62, 74, 78, 81, 0, 81, 0
























