Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Weber State Last Chance Qualifier, 2020-01-04, Open Men's 102kg, Sam Burnett, 101, 125, -135, 135, 150, -155, 155, 135, 155, 290
Weber State Last Chance Qualifier, 2020-01-04, Open Men's 89kg, Wyatt Mertens, 86.8, 90, 100, -101, 115, -125, 127, 100, 127, 227
Weber State Last Chance Qualifier, 2020-01-04, Open Men's 109kg, Alex LaFreniere, 108, 95, 101, 104, 121, -127, -128, 104, 121, 225
Weber State Last Chance Qualifier, 2020-01-04, Open Men's 89kg, William Schmitz, 88.2, 90, 95, 100, 112, 117, 124, 100, 124, 224
Weber State Last Chance Qualifier, 2020-01-04, Open Men's 73kg, Chin Chung (Anson) Ho, 71.6, 85, 90, -95, 100, 105, 108, 90, 108, 198
Weber State Last Chance Qualifier, 2020-01-04, Open Women's +87kg, Ashlee Taylor, 88.4, -35, 35, 38, -60, -60, -60, 38, 0, 0
























